fips_country,fips_adm1,fips_adm1_name,fips_adm1_name_ascii,adm1_type,start_cn,end_cn,current
PL,PL58,Sieradz,Sieradz,province,399,401,False
PL,PL59,Skierniewice,Skierniewice,province,399,401,False
PL,PL60,Slupsk,Slupsk,province,399,401,False
PL,PL61,Suwalki,Suwalki,province,399,401,False
PL,PL62,Szczecin,Szczecin,province,399,401,False
PL,PL63,Tarnobrzeg,Tarnobrzeg,province,399,401,False
PL,PL64,Tarnow,Tarnow,province,399,401,False
PL,PL65,Torun,Torun,province,399,401,False
PL,PL66,Walbrzych,Walbrzych,province,399,401,False
PL,PL67,Warszawa,Warszawa,province,399,401,False
PL,PL68,Wloclawek,Wloclawek,province,399,401,False
PL,PL69,Wroclaw,Wroclaw,province,399,401,False
PL,PL70,Zamosc,Zamosc,province,399,401,False
PL,PL71,Zielona Gora,Zielona Gora,province,399,401,False
PM,PM01,Bocas del Toro,Bocas del Toro,province,399,414,True
PM,PM02,Chiriqui,Chiriqui,province,399,414,True
PM,PM03,Cocle,Cocle,province,399,414,True
PM,PM04,Colon,Colon,province,399,414,True
PM,PM05,Darien,Darien,province,399,414,True
PM,PM06,Herrera,Herrera,province,399,414,True
PM,PM07,Los Santos,Los Santos,province,399,414,True
PM,PM08,Panama,Panama,province,399,414,True
PM,PM09,San Blas,San Blas,intendancy,399,414,True
PM,PM10,Veraguas,Veraguas,province,399,414,True
PO,PO01,Angra do Heroismo,Angra do Heroismo,district,399,399,False
PO,PO02,Aveiro,Aveiro,district,399,414,True
PO,PO03,Beja,Beja,district,399,414,True
PO,PO04,Braga,Braga,district,399,414,True
PO,PO05,Braganca,Braganca,district,399,414,True
PO,PO06,Castelo Branco,Castelo Branco,district,399,414,True
PO,PO07,Coimbra,Coimbra,district,399,414,True
PO,PO08,Evora,Evora,district,399,414,True
PO,PO09,Faro,Faro,district,399,414,True
PO,PO10,Madeira,Madeira,autonomous region,399,414,True
PO,PO11,Guarda,Guarda,district,399,414,True
PO,PO12,Horta,Horta,district,399,399,False
PO,PO13,Leiria,Leiria,district,399,414,True
PO,PO14,Lisboa,Lisboa,district,399,414,True
PO,PO15,Ponta Delgada,Ponta Delgada,district,399,399,False
PO,PO16,Portalegre,Portalegre,district,399,414,True
PO,PO17,Porto,Porto,district,399,414,True
PO,PO18,Santarem,Santarem,district,399,414,True
PO,PO19,Setubal,Setubal,district,399,414,True
PO,PO20,Viana do Castelo,Viana do Castelo,district,399,414,True
PO,PO21,Vila Real,Vila Real,district,399,414,True
PO,PO22,Viseu,Viseu,district,399,414,True
PO,PO23,Azores,Azores,autonomous region,400,414,True
PP,PP01,Central,Central,province,399,414,True
PP,PP02,Gulf,Gulf,province,399,414,True
PP,PP03,Milne Bay,Milne Bay,province,399,414,True
PP,PP04,Northern,Northern,province,399,414,True
PP,PP05,Southern Highlands,Southern Highlands,province,399,414,True
PP,PP06,Western,Western,province,399,414,True
PP,PP07,Boungainville,Boungainville,province,401,414,True
PP,PP08,Chimbu,Chimbu,province,399,414,True
PP,PP09,Eastern Highlands,Eastern Highlands,province,399,414,True
PP,PP10,East New Britain,East New Britain,province,399,414,True
PP,PP11,East Sepik,East Sepik,province,399,414,True
PP,PP12,Madang,Madang,province,399,414,True
PP,PP13,Manus,Manus,province,399,414,True
PP,PP14,Morobe,Morobe,province,399,414,True
PP,PP15,New Ireland,New Ireland,province,399,414,True
PP,PP16,Western Highlands,Western Highlands,province,399,414,True
PP,PP17,West New Britain,West New Britain,province,399,414,True
PP,PP18,Sandaun,Sandaun,province,399,414,True
PP,PP19,Enga,Enga,province,399,414,True
PP,PP20,National Capital,National Capital,province,399,414,True
PU,PU01,Bafata,Bafata,region,399,414,True
PU,PU02,Quinara,Quinara,region,400,414,True
PU,PU03,Bissau,Bissau,region,399,399,False
PU,PU04,Oio,Oio,region,399,414,True
PU,PU05,Bolama,Bolama,region,399,414,True
PU,PU06,Cacheu,Cacheu,region,399,414,True
PU,PU07,Tombali,Tombali,region,400,414,True
PU,PU10,Gabu,Gabu,region,399,414,True
PU,PU11,Bissau,Bissau,region,400,414,True
PU,PU12,Biombo,Biombo,region,400,414,True
RO,RO01,Alba,Alba,county,399,414,True
RO,RO02,Arad,Arad,county,399,414,True
RO,RO03,Arges,Arges,county,399,414,True
RO,RO04,Bacau,Bacau,county,399,414,True
RO,RO05,Bihor,Bihor,county,399,414,True
RO,RO06,Bistrita-Nasaud,Bistrita-Nasaud,county,399,414,True
RO,RO07,Botosani,Botosani,county,399,414,True
RO,RO08,Braila,Braila,county,399,414,True
RO,RO09,Brasov,Brasov,county,399,414,True
RO,RO10,Bucuresti,Bucuresti,municipality,399,414,True
RO,RO11,Buzau,Buzau,county,399,414,True
RO,RO12,Caras-Severin,Caras-Severin,county,399,414,True
RO,RO13,Cluj,Cluj,county,399,414,True
RO,RO14,Constanta,Constanta,county,399,414,True
RO,RO15,Covasna,Covasna,county,399,414,True
RO,RO16,Dâmbovița,Dambovita,county,407,414,True
RO,RO17,Dolj,Dolj,county,399,414,True
RO,RO18,Galati,Galati,county,399,414,True
RO,RO19,Gorj,Gorj,county,399,414,True
RO,RO20,Harghita,Harghita,county,399,414,True
RO,RO21,Hunedoara,Hunedoara,county,399,414,True
RO,RO22,Ialomita,Ialomita,county,399,414,True
RO,RO23,Iasi,Iasi,county,399,414,True
RO,RO25,Maramures,Maramures,county,399,414,True
RO,RO26,Mehedinti,Mehedinti,county,399,414,True
RO,RO27,Mures,Mures,county,399,414,True
RO,RO28,Neamt,Neamt,county,399,414,True
RO,RO29,Olt,Olt,county,399,414,True
RO,RO30,Prahova,Prahova,county,399,414,True
RO,RO31,Salaj,Salaj,county,399,414,True
RO,RO32,Satu Mare,Satu Mare,county,399,414,True
RO,RO33,Sibiu,Sibiu,county,399,414,True
RO,RO34,Suceava,Suceava,county,399,414,True
RO,RO35,Teleorman,Teleorman,county,399,414,True
RO,RO36,Timis,Timis,county,399,414,True
RO,RO37,Tulcea,Tulcea,county,399,414,True
RO,RO38,Vaslui,Vaslui,county,399,414,True
RO,RO39,Vâlcea,Valcea,county,407,414,True
RO,RO40,Vrancea,Vrancea,county,399,414,True
RO,RO41,Calarasi,Calarasi,county,399,414,True
RO,RO42,Giurgiu,Giurgiu,county,399,414,True
RO,RO43,Ilfov,Ilfov,county,409,414,True
RP,RP01,Abra,Abra,province,399,414,True
RP,RP02,Agusan del Norte,Agusan del Norte,province,399,414,True
RP,RP03,Agusan del Sur,Agusan del Sur,province,399,414,True
RP,RP04,Aklan,Aklan,province,399,414,True
RP,RP05,Albay,Albay,province,399,414,True
RP,RP06,Antique,Antique,province,399,414,True
RP,RP07,Bataan,Bataan,province,399,414,True
RP,RP08,Batanes,Batanes,province,399,414,True
RP,RP09,Batangas,Batangas,province,399,414,True
RP,RP10,Benguet,Benguet,province,399,414,True
RP,RP11,Bohol,Bohol,province,399,414,True
RP,RP12,Bukidnon,Bukidnon,province,399,414,True
RP,RP13,Bulacan,Bulacan,province,399,414,True
RP,RP14,Cagayan,Cagayan,province,399,414,True
RP,RP15,Camarines Norte,Camarines Norte,province,399,414,True
RP,RP16,Camarines Sur,Camarines Sur,province,399,414,True
RP,RP17,Camiguin,Camiguin,province,399,414,True
RP,RP18,Capiz,Capiz,province,399,414,True
RP,RP19,Catanduanes,Catanduanes,province,399,414,True
RP,RP20,Cavite,Cavite,province,399,414,True
RP,RP21,Cebu,Cebu,province,399,414,True
RP,RP22,Basilan,Basilan,province,399,414,True
RP,RP23,Eastern Samar,Eastern Samar,province,399,414,True
RP,RP24,Davao,Davao,province,399,414,True
RP,RP25,Davao del Sur,Davao del Sur,province,399,414,True
RP,RP26,Davao Oriental,Davao Oriental,province,399,414,True
RP,RP27,Ifugao,Ifugao,province,399,414,True
RP,RP28,Ilocos Norte,Ilocos Norte,province,399,414,True
RP,RP29,Ilocos Sur,Ilocos Sur,province,399,414,True
RP,RP30,Iloilo,Iloilo,province,399,414,True
RP,RP31,Isabela,Isabela,province,399,414,True
RP,RP32,Kalinga-Apayao,Kalinga-Apayao,province,399,414,True
RP,RP33,Laguna,Laguna,province,399,414,True
RP,RP34,Lanao del Norte,Lanao del Norte,province,399,414,True
RP,RP35,Lanao del Sur,Lanao del Sur,province,399,414,True
